0,1000,0
2,1573.82
3,15898.2
4,17959.6
5,3356.57
6,11003.1
7,5374.33
8,782.233
9,4386.64
10,3165.72
11,681.511
12,2469.56
13,1351.28
14,472.136
15,1110.1
16,469.918
17,432.958
18,729.696
19,370.529
20,60.5322
21,137.608
22,61.8667
23,244.066
24,247.502
25,132.723
26,41.8585
27,39.8153
28,78.3655
29,98.5096
30,78.7344
31,44.5767
32,23.4254
33,20.267
34,24.8679
35,25.7121
36,19.8594
37,11.8654
38,7.07012
39,7.06921
40,10.6185
41,13.8794
42,14.7216
43,13.5458
44,12.2974
45,12.8285
46,15.707
47,19.4321
48,21.6269
49,21.0201
50,18.4211
51,15.9576
52,15.0092
53,15.1658
54,14.7296
55,12.487
56,8.97819
57,5.99522
58,4.88672
59,5.5133
60,6.47766
61,6.46409
62,5.2301
63,3.75534
64,3.27169
65,4.19628
66,5.93028
67,7.43029
68,8.12441
69,8.23572
70,8.35004
71,8.86118
72,9.55942
73,10.1649
74,10.9158
75,11.6253
76,12.1625
77,12.5995
78,13.0901
79,13.6542
80,14.2204
81,14.7193
82,15.1666
83,15.6397
84,16.1695
85,16.6819
86,17.0888
87,17.3647
88,17.5401
89,17.6691
90,17.7862
91,17.8644
92,17.8128
93,17.5785
94,17.2169
95,16.7633
96,16.2281
97,15.5755
98,14.8465
99,14.01
100,13.0819
101,12.0734
102,10.9784
103,9.797
104,8.57404
105,7.34557
106,6.14391
107,4.97505
108,3.85951
109,2.77588
110,1.76666
111,0.826641
112,0.0148642
113,0.772516
114,1.44961
115,2.02998
116,2.52309
117,2.89921
118,3.15064
119,3.34259
120,3.48104
121,3.52983
122,3.44618
123,3.27881
124,3.08695
125,2.90574
126,2.72164
127,2.50491
128,2.23241
129,1.86215
130,1.38465
131,0.845545
132,0.321989
133,0.127459
134,0.488843
135,0.808368
136,1.14724
137,1.5069
138,1.8717
139,2.2275
140,2.55926
141,2.85439
142,3.10983
143,3.32993
144,3.5208
145,3.68478
146,3.8207
147,3.92626
148,4.00072
149,4.04425
150,4.05725
151,4.041
152,3.99932
153,3.93886
154,3.8604
155,3.76396
156,3.64993
157,3.52082
158,3.38078
159,3.2332
160,3.07731
161,2.91234
162,2.74385
163,2.57525
164,2.40812
165,2.24221
166,2.05095
167,1.85721
168,1.69148
169,1.54929
170,1.40827
171,1.28303
172,1.1752
173,1.07602
174,0.974592
175,0.866562
176,0.756659
177,0.652854
178,0.559207
179,0.474063
180,0.393376
181,0.314892
182,0.240423
183,0.171741
184,0.105685
185,0.0421968
186,0.0117062
187,0.0548901
188,0.0965335
189,0.107434
190,0.172203
191,0.185132
192,0.22863
193,0.258239
194,0.286305
195,0.312264
196,0.330386
197,0.343587
198,0.352906
199,0.358929
200,0.35031
201,0.331712
202,0.326591
203,0.335592
204,0.335434
205,0.317512
206,0.28683
207,0.253757
208,0.223991
209,0.195959
210,0.164733
211,0.126839
212,0.0847909
213,0.0407711
214,0.00555812
215,0.0551703
216,0.11033
217,0.164274
218,0.216661
219,0.271037
220,0.329406
221,0.39146
222,0.455588
223,0.509642
224,0.560499
225,0.626045
226,0.709835
227,0.790809
228,0.85747
229,0.912407
230,0.965314
231,1.02142
232,1.08223
233,1.14976
234,1.21725
235,1.27558
236,1.32514
237,1.37568
238,1.42584
239,1.46961
240,1.50994
241,1.54786
242,1.58345
243,1.61595
244,1.64411
245,1.66743
246,1.68618
247,1.70043
248,1.71053
249,1.71771
250,1.72127
251,1.71963
252,1.71228
253,1.6995
254,1.68212
255,1.66165
256,1.6381
257,1.61029
258,1.57758
259,1.54046
260,1.49988
261,1.45663
262,1.41113
263,1.36301
264,1.31218
265,1.25858
266,1.18568
267,1.09518
268,1.02002
269,0.977332
270,0.949688
271,0.920883
272,0.880659
273,0.825166
274,0.760362
275,0.696096
276,0.639331
277,0.590218
278,0.542757
279,0.491386
280,0.436286
281,0.382049
282,0.332699
283,0.288394
284,0.246485
285,0.204928
286,0.164491
287,0.126174
288,0.0889396
289,0.0546688
290,0.0271896
291,0.00411212
292,0.020274
293,0.045868
294,0.0671877
295,0.0815568
296,0.0940999
297,0.106273
298,0.11682
299,0.124288
300,0.129665
301,0.134037
302,0.135563
303,0.112437
304,0.124162
305,0.136603
306,0.132713
307,0.11513
308,0.1119
309,0.0983384
310,0.0999795
311,0.107986
312,0.0831404
313,0.059824
314,0.0527601
315,0.0321685
316,0.0441725
317,0.00676536
318,0.00701829
319,0.0265116
320,0.037225
321,0.0634448
322,0.103264
323,0.139492
324,0.162007
325,0.176954
326,0.196525
327,0.225375
328,0.258056
329,0.286663
330,0.308847
331,0.328349
332,0.350039
333,0.375606
334,0.402508
335,0.426792
336,0.447076
337,0.46519
338,0.483672
339,0.503308
340,0.529735
341,0.521021
342,0.556655
343,0.567798
344,0.586888
345,0.610922
346,0.630044
347,0.639176
348,0.639379
349,0.637867
350,0.644549
351,0.657329
352,0.668131
353,0.671891
354,0.668881
355,0.662088
356,0.656093
357,0.654943
358,0.655626
359,0.652881
360,0.644974
361,0.633817
362,0.622212
363,0.611249
364,0.600135
365,0.587631
366,0.57335
367,0.557897
368,0.541929
369,0.525784
370,0.509304
371,0.493812
372,0.478367
373,0.458576
374,0.435702
375,0.413779
376,0.39475
377,0.377697
378,0.360681
379,0.340919
380,0.318041
381,0.296191
382,0.279715
383,0.267698
384,0.254107
385,0.224057
386,0.227205
387,0.17508
388,0.149503
389,0.127967
390,0.11992
391,0.116981
392,0.117286
393,0.118976
394,0.106637
395,0.0839577
396,0.0547829
397,0.0285281
398,0.0302112
399,0.0492812
400,0.063249
401,0.0560324
402,0.0470278
403,0.0470909
404,0.0453862
405,0.04108
406,0.037583
407,0.0372191
408,0.0402975
