0,0,0
517,18813.5
518,18812.2
519,18811
520,18810
521,18809.2
522,18808.5
523,18808
524,18807.6
525,18807.4
526,18807.4
527,18807.5
528,18807.6
529,18807.8
530,18808
531,18808.2
532,18808.5
533,18808.9
534,18809.2
535,18809.5
536,18809.7
537,18809.9
538,18810.1
539,18810.2
540,18810.2
541,18810.1
542,18810
543,18809.9
544,18809.7
545,18809.5
546,18809.4
547,18809.4
548,18809.6
549,18810.2
550,18809.4
551,18809.6
552,18811.3
553,18812.1
554,18811.8
555,18813
556,18814.1
557,18814.8
558,18815.2
559,18815.2
560,18814.9
561,18813.9
562,18812.2
563,18809.8
564,18806.6
565,18802.7
566,18798.2
567,18793.3
568,18788.3
569,18784.6
570,18777.7
571,18773.9
572,18769.5
573,18765
574,18760.9
575,18757.9
576,18756
577,18754.7
578,18753.5
579,18752.4
580,18751.5
581,18751.2
582,18751.5
583,18751.5
584,18753.3
585,18753.9
586,18754.4
587,18754.9
588,18755.2
589,18755.4
590,18755.4
591,18755.6
592,18756
593,18756.1
594,18755.6
595,18754.9
596,18754.5
597,18754.6
598,18755.5
599,18756.8
600,18758.5
601,18761.3
602,18765.9
603,18771.9
604,18778.8
605,18786.1
606,18793.5
607,18801.1
608,18808.6
609,18815.7
610,18822.1
611,18827.1
612,18830.3
613,18831.2
614,18830
615,18826.8
616,18821.4
617,18814.3
618,18807.1
619,18800.2
620,18793.3
621,18785.8
622,18777.9
623,18769.8
624,18762.1
625,18754.9
626,18748.4
627,18742.5
628,18737.5
629,18730.9
630,18726.2
631,18723.3
632,18721.2
633,18719.2
634,18717.3
635,18715.9
636,18715.5
637,18716.5
638,18718.6
639,18721.6
640,18725.2
641,18729.6
642,18734.7
643,18740.8
644,18747.7
645,18755
646,18762.3
647,18769.3
648,18776
649,18782.5
650,18788.5
651,18793.8
652,18797.9
653,18800.7
654,18802.2
655,18802.7
656,18802.2
657,18800.6
658,18798.1
659,18794.6
660,18790.6
661,18786.1
662,18781.3
663,18776.3
664,18771.2
665,18766
666,18760.9
667,18756.1
668,18751.7
669,18747.7
670,18744.1
671,18740.8
672,18737.9
673,18735.4
674,18733.8
675,18733.2
676,18733.6
677,18734.9
678,18737.2
679,18740.5
680,18744.6
681,18749.4
682,18754.8
683,18760.6
684,18766.8
685,18773.2
686,18779.7
687,18786.1
688,18791.9
689,18796.9
690,18800.7
691,18803.3
692,18804.4
693,18804.1
694,18802.6
695,18800.4
696,18797.8
697,18794.1
698,18789.4
699,18783.8
700,18778.1
701,18772.5
702,18767.3
703,18762.1
704,18757.2
705,18753.5
706,18748.1
707,18744.5
708,18742.5
709,18740.8
710,18738.6
711,18736.2
712,18734.3
713,18733.4
714,18733.5
715,18734.4
716,18735.8
717,18737.2
718,18738.8
719,18740.9
720,18743.7
721,18747
722,18750.7
723,18754.8
724,18759.5
725,18764.6
726,18769.9
727,18775.3
728,18780.8
729,18786.3
730,18791.9
731,18797.1
732,18801.8
733,18805.8
734,18808.8
735,18810.7
736,18811.5
737,18811.4
738,18810.3
739,18808.2
740,18805.1
741,18801.1
742,18796.6
743,18791.8
744,18786.7
745,18781.5
746,18776.2
747,18771
748,18766
749,18762.2
750,18756.7
751,18752.7
752,18750.6
753,18747.7
754,18745.2
755,18743.2
756,18741.5
757,18740.1
758,18739.2
759,18738.7
760,18738.7
761,18739.3
762,18740.6
763,18742.4
764,18744.8
765,18747.7
766,18751.1
767,18754.7
768,18758.8
769,18763.2
770,18768
771,18773
772,18778.2
773,18783.4
774,18788.3
775,18792.9
776,18796.7
777,18799.7
778,18801.7
779,18802.7
780,18802.9
781,18802
782,18800.2
783,18797.4
784,18793.8
785,18789.7
786,18785.3
787,18780.6
788,18775.7
789,18770.9
790,18766.1
791,18761.6
792,18757.4
793,18753.6
794,18750.2
795,18747.2
796,18744.5
797,18742.1
798,18739.9
799,18738.1
800,18736.7
801,18735.7
802,18735.1
803,18735.2
804,18735.8
805,18737
806,18738.7
807,18741
808,18744
809,18747.6
810,18751.7
811,18756.3
812,18761.2
813,18766.4
814,18771.9
815,18777.7
816,18783.5
817,18789
818,18794.1
819,18798.3
820,18801.5
821,18803.4
822,18804.3
823,18804.1
824,18802.7
825,18800.1
826,18796.5
827,18792.2
828,18787.4
829,18782.3
830,18777
831,18771.6
832,18766.2
833,18761.1
834,18756.2
835,18751.9
836,18748
837,18744.6
838,18741.5
839,18738.6
840,18736
841,18733.9
842,18732.2
843,18731.1
844,18730.4
845,18730.1
846,18730.5
847,18731.4
848,18732.9
849,18734.9
850,18737.5
851,18740.8
852,18744.8
853,18749.4
854,18754.5
855,18759.9
856,18765.4
857,18771.1
858,18777.1
859,18783.1
860,18788.8
861,18794.2
862,18798.7
863,18802.1
864,18804.4
865,18805.4
866,18805.3
867,18804.2
868,18802
869,18798.6
870,18794.4
871,18789.7
872,18784.6
873,18779.3
874,18773.9
875,18768.5
876,18763.2
877,18758.1
878,18753.3
879,18749.1
880,18745.2
881,18741.7
882,18738.6
883,18735.8
884,18733.4
885,18731.4
886,18730
887,18729.1
888,18728.9
889,18729.4
890,18730.6
891,18732.4
892,18734.9
893,18738.2
894,18742.1
895,18746.7
896,18751.8
897,18757.1
898,18762.7
899,18768.5
900,18774.4
901,18780.4
902,18786.1
903,18791.3
904,18795.6
905,18798.7
906,18800.6
907,18801.5
908,18801.3
909,18800
910,18797.6
911,18794.2
912,18790.1
913,18785.6
914,18780.7
915,18775.6
916,18770.5
917,18765.4
918,18760.4
919,18755.8
920,18751.6
921,18747.7
922,18744.3
923,18741.1
924,18738.2
925,18735.6
926,18733.5
927,18731.9
928,18730.7
929,18730.1
930,18730.2
931,18730.9
932,18732.3
933,18734.3
934,18736.9
935,18740.3
936,18744.4
937,18749.2
938,18754.3
939,18759.8
940,18765.4
941,18771.3
942,18777.4
943,18783.4
944,18789.2
945,18794.3
946,18798.6
947,18801.6
948,18803.5
949,18804.1
950,18803.8
951,18802.3
952,18799.6
953,18796
954,18791.6
955,18786.8
956,18781.7
957,18776.4
958,18771
959,18765.7
960,18760.5
961,18755.7
962,18751.3
963,18747.5
964,18744
965,18740.8
966,18737.8
967,18735.3
968,18733.3
969,18731.7
970,18730.5
971,18729.9
972,18730
973,18730.7
974,18732.1
975,18734.1
976,18736.6
977,18739.8
978,18743.8
979,18748.4
980,18753.5
981,18758.8
982,18764.4
983,18770.1
984,18776.1
985,18782.1
986,18787.9
987,18793.1
988,18797.6
989,18801
990,18803.2
991,18804.2
992,18804.1
993,18803
994,18800.8
995,18797.5
996,18793.4
997,18788.8
998,18783.8
999,18778.7
1000,18773.4
